transaction_id,account_code,amount,transaction_date,description
TXN00004336,101-006,5279.2,2025-09-19T00:39:36.165982,Transaction 4336
TXN00004337,101-007,5402.65,2025-09-19T00:39:36.165983,Transaction 4337
TXN00004338,101-008,5526.1,2025-09-19T00:39:36.165985,Transaction 4338
TXN00004339,101-009,5649.55,2025-09-19T00:39:36.165987,Transaction 4339
TXN00004340,101-000,5773.0,2025-09-19T00:39:36.165988,Transaction 4340
TXN00004341,101-001,5896.45,2025-09-19T00:39:36.165990,Transaction 4341
TXN00004342,101-002,6019.9,2025-09-19T00:39:36.165992,Transaction 4342
TXN00004343,101-003,6143.35,2025-09-19T00:39:36.165996,Transaction 4343
TXN00004344,101-004,6266.8,2025-09-19T00:39:36.165998,Transaction 4344
TXN00004345,101-005,6390.25,2025-09-19T00:39:36.166000,Transaction 4345
TXN00004346,101-006,6513.7,2025-09-19T00:39:36.166001,Transaction 4346
TXN00004347,101-007,6637.15,2025-09-19T00:39:36.166003,Transaction 4347
TXN00004348,101-008,6760.6,2025-09-19T00:39:36.166007,Transaction 4348
TXN00004349,101-009,6884.05,2025-09-19T00:39:36.166009,Transaction 4349
TXN00004350,101-000,7007.5,2025-09-19T00:39:36.166010,Transaction 4350
TXN00004351,101-001,7130.95,2025-09-19T00:39:36.166014,Transaction 4351
TXN00004352,101-002,7254.4,2025-09-19T00:39:36.166016,Transaction 4352
TXN00004353,101-003,7377.85,2025-09-19T00:39:36.166018,Transaction 4353
TXN00004354,101-004,7501.3,2025-09-19T00:39:36.166019,Transaction 4354
TXN00004355,101-005,7624.75,2025-09-19T00:39:36.166021,Transaction 4355
TXN00004356,101-006,7748.2,2025-09-19T00:39:36.166023,Transaction 4356
TXN00004357,101-007,7871.65,2025-09-19T00:39:36.166024,Transaction 4357
TXN00004358,101-008,7995.1,2025-09-19T00:39:36.166026,Transaction 4358
TXN00004359,101-009,8118.55,2025-09-19T00:39:36.166028,Transaction 4359
TXN00004360,101-000,8242.0,2025-09-19T00:39:36.166043,Transaction 4360
TXN00004361,101-001,8365.45,2025-09-19T00:39:36.166049,Transaction 4361
TXN00004362,101-002,8488.9,2025-09-19T00:39:36.166051,Transaction 4362
TXN00004363,101-003,8612.35,2025-09-19T00:39:36.166053,Transaction 4363
TXN00004364,101-004,8735.8,2025-09-19T00:39:36.166054,Transaction 4364
TXN00004365,101-005,8859.25,2025-09-19T00:39:36.166056,Transaction 4365
TXN00004366,101-006,8982.7,2025-09-19T00:39:36.166058,Transaction 4366
TXN00004367,101-007,9106.15,2025-09-19T00:39:36.166059,Transaction 4367
TXN00004368,101-008,9229.6,2025-09-19T00:39:36.166061,Transaction 4368
TXN00004369,101-009,9353.05,2025-09-19T00:39:36.166063,Transaction 4369
TXN00004370,101-000,9476.5,2025-09-19T00:39:36.166064,Transaction 4370
TXN00004371,101-001,9599.95,2025-09-19T00:39:36.166066,Transaction 4371
TXN00004372,101-002,9723.4,2025-09-19T00:39:36.166068,Transaction 4372
TXN00004373,101-003,9846.85,2025-09-19T00:39:36.166077,Transaction 4373
TXN00004374,101-004,9970.3,2025-09-19T00:39:36.166079,Transaction 4374
TXN00004375,101-005,93.75,2025-09-19T00:39:36.166081,Transaction 4375
TXN00004376,101-006,217.2,2025-09-19T00:39:36.166082,Transaction 4376
TXN00004377,101-007,340.65,2025-09-19T00:39:36.166084,Transaction 4377
TXN00004378,101-008,464.1,2025-09-19T00:39:36.166086,Transaction 4378
TXN00004379,101-009,587.55,2025-09-19T00:39:36.166087,Transaction 4379
TXN00004380,101-000,711.0,2025-09-19T00:39:36.166092,Transaction 4380
TXN00004381,101-001,834.45,2025-09-19T00:39:36.166094,Transaction 4381
TXN00004382,101-002,957.9,2025-09-19T00:39:36.166095,Transaction 4382
TXN00004383,101-003,1081.35,2025-09-19T00:39:36.166097,Transaction 4383
TXN00004384,101-004,1204.8,2025-09-19T00:39:36.166099,Transaction 4384
TXN00004385,101-005,1328.25,2025-09-19T00:39:36.166100,Transaction 4385
TXN00004386,101-006,1451.7,2025-09-19T00:39:36.166102,Transaction 4386
TXN00004387,101-007,1575.15,2025-09-19T00:39:36.166103,Transaction 4387
TXN00004388,101-008,1698.6,2025-09-19T00:39:36.166105,Transaction 4388
TXN00004389,101-009,1822.05,2025-09-19T00:39:36.166107,Transaction 4389
TXN00004390,101-000,1945.5,2025-09-19T00:39:36.166108,Transaction 4390
TXN00004391,101-001,2068.95,2025-09-19T00:39:36.166110,Transaction 4391
TXN00004392,101-002,2192.4,2025-09-19T00:39:36.166112,Transaction 4392
TXN00004393,101-003,2315.85,2025-09-19T00:39:36.166116,Transaction 4393
TXN00004394,101-004,2439.3,2025-09-19T00:39:36.166120,Transaction 4394
TXN00004395,101-005,2562.75,2025-09-19T00:39:36.166122,Transaction 4395
TXN00004396,101-006,2686.2,2025-09-19T00:39:36.166123,Transaction 4396
TXN00004397,101-007,2809.65,2025-09-19T00:39:36.166125,Transaction 4397
TXN00004398,101-008,2933.1,2025-09-19T00:39:36.166126,Transaction 4398
TXN00004399,101-009,3056.55,2025-09-19T00:39:36.166128,Transaction 4399
TXN00004400,101-000,3180.0,2025-09-19T00:39:36.166132,Transaction 4400
TXN00004401,101-001,3303.45,2025-09-19T00:39:36.166134,Transaction 4401
TXN00004402,101-002,3426.9,2025-09-19T00:39:36.166136,Transaction 4402
TXN00004403,101-003,3550.35,2025-09-19T00:39:36.166137,Transaction 4403
TXN00004404,101-004,3673.8,2025-09-19T00:39:36.166139,Transaction 4404
TXN00004405,101-005,3797.25,2025-09-19T00:39:36.166141,Transaction 4405
TXN00004406,101-006,3920.7,2025-09-19T00:39:36.166142,Transaction 4406
TXN00004407,101-007,4044.15,2025-09-19T00:39:36.166144,Transaction 4407
TXN00004408,101-008,4167.6,2025-09-19T00:39:36.166145,Transaction 4408
TXN00004409,101-009,4291.05,2025-09-19T00:39:36.166147,Transaction 4409
TXN00004410,101-000,4414.5,2025-09-19T00:39:36.166149,Transaction 4410
TXN00004411,101-001,4537.95,2025-09-19T00:39:36.166153,Transaction 4411
TXN00004412,101-002,4661.4,2025-09-19T00:39:36.166157,Transaction 4412
TXN00004413,101-003,4784.85,2025-09-19T00:39:36.166159,Transaction 4413
TXN00004414,101-004,4908.3,2025-09-19T00:39:36.166160,Transaction 4414
TXN00004415,101-005,5031.75,2025-09-19T00:39:36.166165,Transaction 4415
TXN00004416,101-006,5155.2,2025-09-19T00:39:36.166166,Transaction 4416
TXN00004417,101-007,5278.65,2025-09-19T00:39:36.166168,Transaction 4417
TXN00004418,101-008,5402.1,2025-09-19T00:39:36.166169,Transaction 4418
TXN00004419,101-009,5525.55,2025-09-19T00:39:36.166171,Transaction 4419
TXN00004420,101-000,5649.0,2025-09-19T00:39:36.166173,Transaction 4420
TXN00004421,101-001,5772.45,2025-09-19T00:39:36.166174,Transaction 4421
TXN00004422,101-002,5895.9,2025-09-19T00:39:36.166176,Transaction 4422
TXN00004423,101-003,6019.35,2025-09-19T00:39:36.166178,Transaction 4423
TXN00004424,101-004,6142.8,2025-09-19T00:39:36.166179,Transaction 4424
TXN00004425,101-005,6266.25,2025-09-19T00:39:36.166181,Transaction 4425
TXN00004426,101-006,6389.7,2025-09-19T00:39:36.166182,Transaction 4426
TXN00004427,101-007,6513.15,2025-09-19T00:39:36.166184,Transaction 4427
TXN00004428,101-008,6636.6,2025-09-19T00:39:36.166186,Transaction 4428
TXN00004429,101-009,6760.05,2025-09-19T00:39:36.166187,Transaction 4429
TXN00004430,101-000,6883.5,2025-09-19T00:39:36.166189,Transaction 4430
TXN00004431,101-001,7006.95,2025-09-19T00:39:36.166191,Transaction 4431
TXN00004432,101-002,7130.4,2025-09-19T00:39:36.166192,Transaction 4432
TXN00004433,101-003,7253.85,2025-09-19T00:39:36.166194,Transaction 4433
TXN00004434,101-004,7377.3,2025-09-19T00:39:36.166195,Transaction 4434
TXN00004435,101-005,7500.75,2025-09-19T00:39:36.166197,Transaction 4435
TXN00004436,101-006,7624.2,2025-09-19T00:39:36.166201,Transaction 4436
TXN00004437,101-007,7747.65,2025-09-19T00:39:36.166203,Transaction 4437
TXN00004438,101-008,7871.1,2025-09-19T00:39:36.166204,Transaction 4438
TXN00004439,101-009,7994.55,2025-09-19T00:39:36.166206,Transaction 4439
TXN00004440,101-000,8118.0,2025-09-19T00:39:36.166208,Transaction 4440
TXN00004441,101-001,8241.45,2025-09-19T00:39:36.166209,Transaction 4441
TXN00004442,101-002,8364.9,2025-09-19T00:39:36.166211,Transaction 4442
TXN00004443,101-003,8488.35,2025-09-19T00:39:36.166215,Transaction 4443
TXN00004444,101-004,8611.8,2025-09-19T00:39:36.166229,Transaction 4444
TXN00004445,101-005,8735.25,2025-09-19T00:39:36.166231,Transaction 4445
TXN00004446,101-006,8858.7,2025-09-19T00:39:36.166233,Transaction 4446
TXN00004447,101-007,8982.15,2025-09-19T00:39:36.166234,Transaction 4447
TXN00004448,101-008,9105.6,2025-09-19T00:39:36.166236,Transaction 4448
TXN00004449,101-009,9229.05,2025-09-19T00:39:36.166238,Transaction 4449
TXN00004450,101-000,9352.5,2025-09-19T00:39:36.166239,Transaction 4450
TXN00004451,101-001,9475.95,2025-09-19T00:39:36.166241,Transaction 4451
TXN00004452,101-002,9599.4,2025-09-19T00:39:36.166242,Transaction 4452
TXN00004453,101-003,9722.85,2025-09-19T00:39:36.166244,Transaction 4453
TXN00004454,101-004,9846.3,2025-09-19T00:39:36.166246,Transaction 4454
TXN00004455,101-005,9969.75,2025-09-19T00:39:36.166247,Transaction 4455
TXN00004456,101-006,93.2,2025-09-19T00:39:36.166249,Transaction 4456
TXN00004457,101-007,216.65,2025-09-19T00:39:36.166251,Transaction 4457
TXN00004458,101-008,340.1,2025-09-19T00:39:36.166255,Transaction 4458
TXN00004459,101-009,463.55,2025-09-19T00:39:36.166257,Transaction 4459
TXN00004460,101-000,587.0,2025-09-19T00:39:36.166258,Transaction 4460
TXN00004461,101-001,710.45,2025-09-19T00:39:36.166260,Transaction 4461
TXN00004462,101-002,833.9,2025-09-19T00:39:36.166262,Transaction 4462
TXN00004463,101-003,957.35,2025-09-19T00:39:36.166263,Transaction 4463
TXN00004464,101-004,1080.8,2025-09-19T00:39:36.166265,Transaction 4464
TXN00004465,101-005,1204.25,2025-09-19T00:39:36.166267,Transaction 4465
TXN00004466,101-006,1327.7,2025-09-19T00:39:36.166268,Transaction 4466
TXN00004467,101-007,1451.15,2025-09-19T00:39:36.166270,Transaction 4467
TXN00004468,101-008,1574.6,2025-09-19T00:39:36.166272,Transaction 4468
TXN00004469,101-009,1698.05,2025-09-19T00:39:36.166273,Transaction 4469
TXN00004470,101-000,1821.5,2025-09-19T00:39:36.166275,Transaction 4470
TXN00004471,101-001,1944.95,2025-09-19T00:39:36.166276,Transaction 4471
TXN00004472,101-002,2068.4,2025-09-19T00:39:36.166278,Transaction 4472
TXN00004473,101-003,2191.85,2025-09-19T00:39:36.166280,Transaction 4473
TXN00004474,101-004,2315.3,2025-09-19T00:39:36.166281,Transaction 4474
TXN00004475,101-005,2438.75,2025-09-19T00:39:36.166285,Transaction 4475
TXN00004476,101-006,2562.2,2025-09-19T00:39:36.166287,Transaction 4476
TXN00004477,101-007,2685.65,2025-09-19T00:39:36.166289,Transaction 4477
TXN00004478,101-008,2809.1,2025-09-19T00:39:36.166290,Transaction 4478
TXN00004479,101-009,2932.55,2025-09-19T00:39:36.166294,Transaction 4479
TXN00004480,101-000,3056.0,2025-09-19T00:39:36.166296,Transaction 4480
TXN00004481,101-001,3179.45,2025-09-19T00:39:36.166298,Transaction 4481
TXN00004482,101-002,3302.9,2025-09-19T00:39:36.166299,Transaction 4482
TXN00004483,101-003,3426.35,2025-09-19T00:39:36.166301,Transaction 4483
TXN00004484,101-004,3549.8,2025-09-19T00:39:36.166303,Transaction 4484
TXN00004485,101-005,3673.25,2025-09-19T00:39:36.166304,Transaction 4485
TXN00004486,101-006,3796.7,2025-09-19T00:39:36.166309,Transaction 4486
TXN00004487,101-007,3920.15,2025-09-19T00:39:36.166310,Transaction 4487
TXN00004488,101-008,4043.6,2025-09-19T00:39:36.166312,Transaction 4488
TXN00004489,101-009,4167.05,2025-09-19T00:39:36.166314,Transaction 4489
TXN00004490,101-000,4290.5,2025-09-19T00:39:36.166316,Transaction 4490
TXN00004491,101-001,4413.95,2025-09-19T00:39:36.166317,Transaction 4491
TXN00004492,101-002,4537.4,2025-09-19T00:39:36.166319,Transaction 4492
TXN00004493,101-003,4660.85,2025-09-19T00:39:36.166320,Transaction 4493
TXN00004494,101-004,4784.3,2025-09-19T00:39:36.166322,Transaction 4494
TXN00004495,101-005,4907.75,2025-09-19T00:39:36.166329,Transaction 4495
TXN00004496,101-006,5031.2,2025-09-19T00:39:36.166331,Transaction 4496
TXN00004497,101-007,5154.65,2025-09-19T00:39:36.166332,Transaction 4497
TXN00004498,101-008,5278.1,2025-09-19T00:39:36.166334,Transaction 4498
TXN00004499,101-009,5401.55,2025-09-19T00:39:36.166335,Transaction 4499
TXN00004500,101-000,5525.0,2025-09-19T00:39:36.166339,Transaction 4500
TXN00004501,101-001,5648.45,2025-09-19T00:39:36.166341,Transaction 4501
TXN00004502,101-002,5771.9,2025-09-19T00:39:36.166343,Transaction 4502
TXN00004503,101-003,5895.35,2025-09-19T00:39:36.166344,Transaction 4503
TXN00004504,101-004,6018.8,2025-09-19T00:39:36.166346,Transaction 4504
TXN00004505,101-005,6142.25,2025-09-19T00:39:36.166348,Transaction 4505
TXN00004506,101-006,6265.7,2025-09-19T00:39:36.166349,Transaction 4506
TXN00004507,101-007,6389.15,2025-09-19T00:39:36.166353,Transaction 4507
TXN00004508,101-008,6512.6,2025-09-19T00:39:36.166355,Transaction 4508
TXN00004509,101-009,6636.05,2025-09-19T00:39:36.166357,Transaction 4509
TXN00004510,101-000,6759.5,2025-09-19T00:39:36.166358,Transaction 4510
TXN00004511,101-001,6882.95,2025-09-19T00:39:36.166360,Transaction 4511
TXN00004512,101-002,7006.4,2025-09-19T00:39:36.166362,Transaction 4512
TXN00004513,101-003,7129.85,2025-09-19T00:39:36.166363,Transaction 4513
TXN00004514,101-004,7253.3,2025-09-19T00:39:36.166365,Transaction 4514
TXN00004515,101-005,7376.75,2025-09-19T00:39:36.166366,Transaction 4515
TXN00004516,101-006,7500.2,2025-09-19T00:39:36.166368,Transaction 4516
TXN00004517,101-007,7623.65,2025-09-19T00:39:36.166370,Transaction 4517
TXN00004518,101-008,7747.1,2025-09-19T00:39:36.166371,Transaction 4518
TXN00004519,101-009,7870.55,2025-09-19T00:39:36.166373,Transaction 4519
TXN00004520,101-000,7994.0,2025-09-19T00:39:36.166375,Transaction 4520
TXN00004521,101-001,8117.45,2025-09-19T00:39:36.166379,Transaction 4521
TXN00004522,101-002,8240.9,2025-09-19T00:39:36.166380,Transaction 4522
TXN00004523,101-003,8364.35,2025-09-19T00:39:36.166382,Transaction 4523
TXN00004524,101-004,8487.8,2025-09-19T00:39:36.166384,Transaction 4524
TXN00004525,101-005,8611.25,2025-09-19T00:39:36.166385,Transaction 4525
TXN00004526,101-006,8734.7,2025-09-19T00:39:36.166387,Transaction 4526
TXN00004527,101-007,8858.15,2025-09-19T00:39:36.166389,Transaction 4527
TXN00004528,101-008,8981.6,2025-09-19T00:39:36.166390,Transaction 4528
TXN00004529,101-009,9105.05,2025-09-19T00:39:36.166392,Transaction 4529
TXN00004530,101-000,9228.5,2025-09-19T00:39:36.166393,Transaction 4530
TXN00004531,101-001,9351.95,2025-09-19T00:39:36.166395,Transaction 4531
TXN00004532,101-002,9475.4,2025-09-19T00:39:36.166397,Transaction 4532
TXN00004533,101-003,9598.85,2025-09-19T00:39:36.166398,Transaction 4533
TXN00004534,101-004,9722.3,2025-09-19T00:39:36.166400,Transaction 4534
TXN00004535,101-005,9845.75,2025-09-19T00:39:36.166402,Transaction 4535
TXN00004536,101-006,9969.2,2025-09-19T00:39:36.166403,Transaction 4536
TXN00004537,101-007,92.65,2025-09-19T00:39:36.166405,Transaction 4537
TXN00004538,101-008,216.1,2025-09-19T00:39:36.166409,Transaction 4538
TXN00004539,101-009,339.55,2025-09-19T00:39:36.166411,Transaction 4539
TXN00004540,101-000,463.0,2025-09-19T00:39:36.166415,Transaction 4540
TXN00004541,101-001,586.45,2025-09-19T00:39:36.166416,Transaction 4541
TXN00004542,101-002,709.9,2025-09-19T00:39:36.166418,Transaction 4542
TXN00004543,101-003,833.35,2025-09-19T00:39:36.166422,Transaction 4543
TXN00004544,101-004,956.8,2025-09-19T00:39:36.166424,Transaction 4544
TXN00004545,101-005,1080.25,2025-09-19T00:39:36.166425,Transaction 4545
TXN00004546,101-006,1203.7,2025-09-19T00:39:36.166427,Transaction 4546
TXN00004547,101-007,1327.15,2025-09-19T00:39:36.166431,Transaction 4547
TXN00004548,101-008,1450.6,2025-09-19T00:39:36.166433,Transaction 4548
TXN00004549,101-009,1574.05,2025-09-19T00:39:36.166435,Transaction 4549
TXN00004550,101-000,1697.5,2025-09-19T00:39:36.166436,Transaction 4550
TXN00004551,101-001,1820.95,2025-09-19T00:39:36.166438,Transaction 4551
TXN00004552,101-002,1944.4,2025-09-19T00:39:36.166440,Transaction 4552
TXN00004553,101-003,2067.85,2025-09-19T00:39:36.166441,Transaction 4553
TXN00004554,101-004,2191.3,2025-09-19T00:39:36.166443,Transaction 4554
TXN00004555,101-005,2314.75,2025-09-19T00:39:36.166445,Transaction 4555
TXN00004556,101-006,2438.2,2025-09-19T00:39:36.166446,Transaction 4556
TXN00004557,101-007,2561.65,2025-09-19T00:39:36.166448,Transaction 4557
TXN00004558,101-008,2685.1,2025-09-19T00:39:36.166450,Transaction 4558
TXN00004559,101-009,2808.55,2025-09-19T00:39:36.166451,Transaction 4559
TXN00004560,101-000,2932.0,2025-09-19T00:39:36.166453,Transaction 4560
TXN00004561,101-001,3055.45,2025-09-19T00:39:36.166455,Transaction 4561
TXN00004562,101-002,3178.9,2025-09-19T00:39:36.166456,Transaction 4562
TXN00004563,101-003,3302.35,2025-09-19T00:39:36.166458,Transaction 4563
TXN00004564,101-004,3425.8,2025-09-19T00:39:36.166462,Transaction 4564
TXN00004565,101-005,3549.25,2025-09-19T00:39:36.166464,Transaction 4565
TXN00004566,101-006,3672.7,2025-09-19T00:39:36.166466,Transaction 4566
TXN00004567,101-007,3796.15,2025-09-19T00:39:36.166467,Transaction 4567
TXN00004568,101-008,3919.6,2025-09-19T00:39:36.166469,Transaction 4568
TXN00004569,101-009,4043.05,2025-09-19T00:39:36.166471,Transaction 4569
TXN00004570,101-000,4166.5,2025-09-19T00:39:36.166477,Transaction 4570
TXN00004571,101-001,4289.95,2025-09-19T00:39:36.166479,Transaction 4571
TXN00004572,101-002,4413.4,2025-09-19T00:39:36.166480,Transaction 4572
TXN00004573,101-003,4536.85,2025-09-19T00:39:36.166482,Transaction 4573
TXN00004574,101-004,4660.3,2025-09-19T00:39:36.166484,Transaction 4574
TXN00004575,101-005,4783.75,2025-09-19T00:39:36.166485,Transaction 4575
TXN00004576,101-006,4907.2,2025-09-19T00:39:36.166487,Transaction 4576
TXN00004577,101-007,5030.65,2025-09-19T00:39:36.166489,Transaction 4577
TXN00004578,101-008,5154.1,2025-09-19T00:39:36.166490,Transaction 4578
TXN00004579,101-009,5277.55,2025-09-19T00:39:36.166492,Transaction 4579
TXN00004580,101-000,5401.0,2025-09-19T00:39:36.166493,Transaction 4580
TXN00004581,101-001,5524.45,2025-09-19T00:39:36.166495,Transaction 4581
TXN00004582,101-002,5647.9,2025-09-19T00:39:36.166497,Transaction 4582
TXN00004583,101-003,5771.35,2025-09-19T00:39:36.166498,Transaction 4583
TXN00004584,101-004,5894.8,2025-09-19T00:39:36.166500,Transaction 4584
TXN00004585,101-005,6018.25,2025-09-19T00:39:36.166504,Transaction 4585
TXN00004586,101-006,6141.7,2025-09-19T00:39:36.166506,Transaction 4586
TXN00004587,101-007,6265.15,2025-09-19T00:39:36.166508,Transaction 4587
TXN00004588,101-008,6388.6,2025-09-19T00:39:36.166509,Transaction 4588
TXN00004589,101-009,6512.05,2025-09-19T00:39:36.166511,Transaction 4589
TXN00004590,101-000,6635.5,2025-09-19T00:39:36.166512,Transaction 4590
TXN00004591,101-001,6758.95,2025-09-19T00:39:36.166514,Transaction 4591
TXN00004592,101-002,6882.4,2025-09-19T00:39:36.166516,Transaction 4592
TXN00004593,101-003,7005.85,2025-09-19T00:39:36.166517,Transaction 4593
TXN00004594,101-004,7129.3,2025-09-19T00:39:36.166519,Transaction 4594
TXN00004595,101-005,7252.75,2025-09-19T00:39:36.166521,Transaction 4595
TXN00004596,101-006,7376.2,2025-09-19T00:39:36.166522,Transaction 4596
TXN00004597,101-007,7499.65,2025-09-19T00:39:36.166526,Transaction 4597
TXN00004598,101-008,7623.1,2025-09-19T00:39:36.166528,Transaction 4598
TXN00004599,101-009,7746.55,2025-09-19T00:39:36.166530,Transaction 4599
TXN00004600,101-000,7870.0,2025-09-19T00:39:36.166531,Transaction 4600
TXN00004601,101-001,7993.45,2025-09-19T00:39:36.166533,Transaction 4601
TXN00004602,101-002,8116.9,2025-09-19T00:39:36.166537,Transaction 4602
TXN00004603,101-003,8240.35,2025-09-19T00:39:36.166539,Transaction 4603
TXN00004604,101-004,8363.8,2025-09-19T00:39:36.166540,Transaction 4604
TXN00004605,101-005,8487.25,2025-09-19T00:39:36.166542,Transaction 4605
TXN00004606,101-006,8610.7,2025-09-19T00:39:36.166546,Transaction 4606
TXN00004607,101-007,8734.15,2025-09-19T00:39:36.166548,Transaction 4607
TXN00004608,101-008,8857.6,2025-09-19T00:39:36.166550,Transaction 4608
TXN00004609,101-009,8981.05,2025-09-19T00:39:36.166551,Transaction 4609
TXN00004610,101-000,9104.5,2025-09-19T00:39:36.166553,Transaction 4610
TXN00004611,101-001,9227.95,2025-09-19T00:39:36.166554,Transaction 4611
TXN00004612,101-002,9351.4,2025-09-19T00:39:36.166556,Transaction 4612
TXN00004613,101-003,9474.85,2025-09-19T00:39:36.166558,Transaction 4613
TXN00004614,101-004,9598.3,2025-09-19T00:39:36.166559,Transaction 4614
TXN00004615,101-005,9721.75,2025-09-19T00:39:36.166561,Transaction 4615
TXN00004616,101-006,9845.2,2025-09-19T00:39:36.166563,Transaction 4616
TXN00004617,101-007,9968.65,2025-09-19T00:39:36.166564,Transaction 4617
TXN00004618,101-008,92.1,2025-09-19T00:39:36.166566,Transaction 4618
TXN00004619,101-009,215.55,2025-09-19T00:39:36.166568,Transaction 4619
TXN00004620,101-000,339.0,2025-09-19T00:39:36.166569,Transaction 4620
TXN00004621,101-001,462.45,2025-09-19T00:39:36.166571,Transaction 4621
TXN00004622,101-002,585.9,2025-09-19T00:39:36.166573,Transaction 4622
TXN00004623,101-003,709.35,2025-09-19T00:39:36.166574,Transaction 4623
TXN00004624,101-004,832.8,2025-09-19T00:39:36.166576,Transaction 4624
TXN00004625,101-005,956.25,2025-09-19T00:39:36.166577,Transaction 4625
TXN00004626,101-006,1079.7,2025-09-19T00:39:36.166579,Transaction 4626
TXN00004627,101-007,1203.15,2025-09-19T00:39:36.166581,Transaction 4627
TXN00004628,101-008,1326.6,2025-09-19T00:39:36.166588,Transaction 4628
TXN00004629,101-009,1450.05,2025-09-19T00:39:36.166590,Transaction 4629
TXN00004630,101-000,1573.5,2025-09-19T00:39:36.166591,Transaction 4630
TXN00004631,101-001,1696.95,2025-09-19T00:39:36.166593,Transaction 4631
TXN00004632,101-002,1820.4,2025-09-19T00:39:36.166595,Transaction 4632
TXN00004633,101-003,1943.85,2025-09-19T00:39:36.166596,Transaction 4633
TXN00004634,101-004,2067.3,2025-09-19T00:39:36.166600,Transaction 4634
TXN00004635,101-005,2190.75,2025-09-19T00:39:36.166602,Transaction 4635
TXN00004636,101-006,2314.2,2025-09-19T00:39:36.166604,Transaction 4636
TXN00004637,101-007,2437.65,2025-09-19T00:39:36.166605,Transaction 4637
TXN00004638,101-008,2561.1,2025-09-19T00:39:36.166607,Transaction 4638
TXN00004639,101-009,2684.55,2025-09-19T00:39:36.166609,Transaction 4639
TXN00004640,101-000,2808.0,2025-09-19T00:39:36.166610,Transaction 4640
TXN00004641,101-001,2931.45,2025-09-19T00:39:36.166612,Transaction 4641
TXN00004642,101-002,3054.9,2025-09-19T00:39:36.166614,Transaction 4642
TXN00004643,101-003,3178.35,2025-09-19T00:39:36.166615,Transaction 4643
TXN00004644,101-004,3301.8,2025-09-19T00:39:36.166617,Transaction 4644
TXN00004645,101-005,3425.25,2025-09-19T00:39:36.166621,Transaction 4645
TXN00004646,101-006,3548.7,2025-09-19T00:39:36.166623,Transaction 4646
TXN00004647,101-007,3672.15,2025-09-19T00:39:36.166625,Transaction 4647
TXN00004648,101-008,3795.6,2025-09-19T00:39:36.166629,Transaction 4648
TXN00004649,101-009,3919.05,2025-09-19T00:39:36.166633,Transaction 4649
TXN00004650,101-000,4042.5,2025-09-19T00:39:36.166635,Transaction 4650
TXN00004651,101-001,4165.95,2025-09-19T00:39:36.166636,Transaction 4651
TXN00004652,101-002,4289.4,2025-09-19T00:39:36.166638,Transaction 4652
TXN00004653,101-003,4412.85,2025-09-19T00:39:36.166640,Transaction 4653
TXN00004654,101-004,4536.3,2025-09-19T00:39:36.166641,Transaction 4654
TXN00004655,101-005,4659.75,2025-09-19T00:39:36.166645,Transaction 4655
TXN00004656,101-006,4783.2,2025-09-19T00:39:36.166647,Transaction 4656
TXN00004657,101-007,4906.65,2025-09-19T00:39:36.166649,Transaction 4657
TXN00004658,101-008,5030.1,2025-09-19T00:39:36.166650,Transaction 4658
TXN00004659,101-009,5153.55,2025-09-19T00:39:36.166652,Transaction 4659
TXN00004660,101-000,5277.0,2025-09-19T00:39:36.166654,Transaction 4660
TXN00004661,101-001,5400.45,2025-09-19T00:39:36.166655,Transaction 4661
TXN00004662,101-002,5523.9,2025-09-19T00:39:36.166657,Transaction 4662
TXN00004663,101-003,5647.35,2025-09-19T00:39:36.166658,Transaction 4663
TXN00004664,101-004,5770.8,2025-09-19T00:39:36.166660,Transaction 4664
TXN00004665,101-005,5894.25,2025-09-19T00:39:36.166664,Transaction 4665
TXN00004666,101-006,6017.7,2025-09-19T00:39:36.166666,Transaction 4666
TXN00004667,101-007,6141.15,2025-09-19T00:39:36.166668,Transaction 4667
TXN00004668,101-008,6264.6,2025-09-19T00:39:36.166672,Transaction 4668
TXN00004669,101-009,6388.05,2025-09-19T00:39:36.166673,Transaction 4669
TXN00004670,101-000,6511.5,2025-09-19T00:39:36.166678,Transaction 4670
TXN00004671,101-001,6634.95,2025-09-19T00:39:36.166679,Transaction 4671
TXN00004672,101-002,6758.4,2025-09-19T00:39:36.166681,Transaction 4672
TXN00004673,101-003,6881.85,2025-09-19T00:39:36.166683,Transaction 4673
TXN00004674,101-004,7005.3,2025-09-19T00:39:36.166684,Transaction 4674
TXN00004675,101-005,7128.75,2025-09-19T00:39:36.166686,Transaction 4675
TXN00004676,101-006,7252.2,2025-09-19T00:39:36.166688,Transaction 4676
TXN00004677,101-007,7375.65,2025-09-19T00:39:36.166689,Transaction 4677
TXN00004678,101-008,7499.1,2025-09-19T00:39:36.166691,Transaction 4678
TXN00004679,101-009,7622.55,2025-09-19T00:39:36.166693,Transaction 4679
TXN00004680,101-000,7746.0,2025-09-19T00:39:36.166694,Transaction 4680
TXN00004681,101-001,7869.45,2025-09-19T00:39:36.166696,Transaction 4681
TXN00004682,101-002,7992.9,2025-09-19T00:39:36.166697,Transaction 4682
TXN00004683,101-003,8116.35,2025-09-19T00:39:36.166699,Transaction 4683
TXN00004684,101-004,8239.8,2025-09-19T00:39:36.166701,Transaction 4684
TXN00004685,101-005,8363.25,2025-09-19T00:39:36.166702,Transaction 4685
