parcel_id,property_address,assessed_value,owner_name,property_type,last_assessment_date
PAR000989,989 Main Street,1239000,Owner 989,Residential,2025-09-19T00:39:35.918061
PAR000990,990 Main Street,1240000,Owner 990,Residential,2025-09-19T00:39:35.918062
PAR000991,991 Main Street,1241000,Owner 991,Residential,2025-09-19T00:39:35.918064
PAR000992,992 Main Street,1242000,Owner 992,Residential,2025-09-19T00:39:35.918065
PAR000993,993 Main Street,1243000,Owner 993,Residential,2025-09-19T00:39:35.918066
PAR000994,994 Main Street,1244000,Owner 994,Residential,2025-09-19T00:39:35.918068
PAR000995,995 Main Street,1245000,Owner 995,Residential,2025-09-19T00:39:35.918069
PAR000996,996 Main Street,1246000,Owner 996,Residential,2025-09-19T00:39:35.918070
PAR000997,997 Main Street,1247000,Owner 997,Residential,2025-09-19T00:39:35.918071
PAR000998,998 Main Street,1248000,Owner 998,Residential,2025-09-19T00:39:35.918075
PAR000999,999 Main Street,1249000,Owner 999,Residential,2025-09-19T00:39:35.918076
