transaction_id,account_code,amount,transaction_date,description
TXN00004129,101-009,9725.05,2025-09-16T09:52:45.447678,Transaction 4129
TXN00004130,101-000,9848.5,2025-09-16T09:52:45.447685,Transaction 4130
TXN00004131,101-001,9971.95,2025-09-16T09:52:45.447687,Transaction 4131
TXN00004132,101-002,95.4,2025-09-16T09:52:45.447690,Transaction 4132
TXN00004133,101-003,218.85,2025-09-16T09:52:45.447693,Transaction 4133
TXN00004134,101-004,342.3,2025-09-16T09:52:45.447696,Transaction 4134
TXN00004135,101-005,465.75,2025-09-16T09:52:45.447699,Transaction 4135
TXN00004136,101-006,589.2,2025-09-16T09:52:45.447701,Transaction 4136
TXN00004137,101-007,712.65,2025-09-16T09:52:45.447704,Transaction 4137
TXN00004138,101-008,836.1,2025-09-16T09:52:45.447707,Transaction 4138
TXN00004139,101-009,959.55,2025-09-16T09:52:45.447710,Transaction 4139
TXN00004140,101-000,1083.0,2025-09-16T09:52:45.447713,Transaction 4140
TXN00004141,101-001,1206.45,2025-09-16T09:52:45.447715,Transaction 4141
TXN00004142,101-002,1329.9,2025-09-16T09:52:45.447718,Transaction 4142
TXN00004143,101-003,1453.35,2025-09-16T09:52:45.447721,Transaction 4143
TXN00004144,101-004,1576.8,2025-09-16T09:52:45.447724,Transaction 4144
TXN00004145,101-005,1700.25,2025-09-16T09:52:45.447726,Transaction 4145
TXN00004146,101-006,1823.7,2025-09-16T09:52:45.447729,Transaction 4146
TXN00004147,101-007,1947.15,2025-09-16T09:52:45.447732,Transaction 4147
TXN00004148,101-008,2070.6,2025-09-16T09:52:45.447735,Transaction 4148
TXN00004149,101-009,2194.05,2025-09-16T09:52:45.447742,Transaction 4149
TXN00004150,101-000,2317.5,2025-09-16T09:52:45.447745,Transaction 4150
TXN00004151,101-001,2440.95,2025-09-16T09:52:45.447751,Transaction 4151
TXN00004152,101-002,2564.4,2025-09-16T09:52:45.447754,Transaction 4152
TXN00004153,101-003,2687.85,2025-09-16T09:52:45.447757,Transaction 4153
TXN00004154,101-004,2811.3,2025-09-16T09:52:45.447760,Transaction 4154
TXN00004155,101-005,2934.75,2025-09-16T09:52:45.447763,Transaction 4155
TXN00004156,101-006,3058.2,2025-09-16T09:52:45.447765,Transaction 4156
TXN00004157,101-007,3181.65,2025-09-16T09:52:45.447768,Transaction 4157
TXN00004158,101-008,3305.1,2025-09-16T09:52:45.447771,Transaction 4158
TXN00004159,101-009,3428.55,2025-09-16T09:52:45.447783,Transaction 4159
TXN00004160,101-000,3552.0,2025-09-16T09:52:45.447789,Transaction 4160
TXN00004161,101-001,3675.45,2025-09-16T09:52:45.447792,Transaction 4161
TXN00004162,101-002,3798.9,2025-09-16T09:52:45.447795,Transaction 4162
TXN00004163,101-003,3922.35,2025-09-16T09:52:45.447798,Transaction 4163
TXN00004164,101-004,4045.8,2025-09-16T09:52:45.447801,Transaction 4164
TXN00004165,101-005,4169.25,2025-09-16T09:52:45.447803,Transaction 4165
TXN00004166,101-006,4292.7,2025-09-16T09:52:45.447806,Transaction 4166
TXN00004167,101-007,4416.15,2025-09-16T09:52:45.447809,Transaction 4167
TXN00004168,101-008,4539.6,2025-09-16T09:52:45.447812,Transaction 4168
TXN00004169,101-009,4663.05,2025-09-16T09:52:45.447814,Transaction 4169
TXN00004170,101-000,4786.5,2025-09-16T09:52:45.447817,Transaction 4170
TXN00004171,101-001,4909.95,2025-09-16T09:52:45.447820,Transaction 4171
TXN00004172,101-002,5033.4,2025-09-16T09:52:45.447827,Transaction 4172
TXN00004173,101-003,5156.85,2025-09-16T09:52:45.447830,Transaction 4173
TXN00004174,101-004,5280.3,2025-09-16T09:52:45.447833,Transaction 4174
TXN00004175,101-005,5403.75,2025-09-16T09:52:45.447835,Transaction 4175
TXN00004176,101-006,5527.2,2025-09-16T09:52:45.447838,Transaction 4176
TXN00004177,101-007,5650.65,2025-09-16T09:52:45.447841,Transaction 4177
TXN00004178,101-008,5774.1,2025-09-16T09:52:45.447844,Transaction 4178
TXN00004179,101-009,5897.55,2025-09-16T09:52:45.447847,Transaction 4179
TXN00004180,101-000,6021.0,2025-09-16T09:52:45.447849,Transaction 4180
TXN00004181,101-001,6144.45,2025-09-16T09:52:45.447852,Transaction 4181
TXN00004182,101-002,6267.9,2025-09-16T09:52:45.447855,Transaction 4182
TXN00004183,101-003,6391.35,2025-09-16T09:52:45.447858,Transaction 4183
TXN00004184,101-004,6514.8,2025-09-16T09:52:45.447860,Transaction 4184
TXN00004185,101-005,6638.25,2025-09-16T09:52:45.447863,Transaction 4185
TXN00004186,101-006,6761.7,2025-09-16T09:52:45.447866,Transaction 4186
TXN00004187,101-007,6885.15,2025-09-16T09:52:45.447869,Transaction 4187
TXN00004188,101-008,7008.6,2025-09-16T09:52:45.447872,Transaction 4188
TXN00004189,101-009,7132.05,2025-09-16T09:52:45.447874,Transaction 4189
TXN00004190,101-000,7255.5,2025-09-16T09:52:45.447881,Transaction 4190
TXN00004191,101-001,7378.95,2025-09-16T09:52:45.447884,Transaction 4191
TXN00004192,101-002,7502.4,2025-09-16T09:52:45.447887,Transaction 4192
TXN00004193,101-003,7625.85,2025-09-16T09:52:45.447889,Transaction 4193
TXN00004194,101-004,7749.3,2025-09-16T09:52:45.447896,Transaction 4194
TXN00004195,101-005,7872.75,2025-09-16T09:52:45.447899,Transaction 4195
TXN00004196,101-006,7996.2,2025-09-16T09:52:45.447902,Transaction 4196
TXN00004197,101-007,8119.65,2025-09-16T09:52:45.447905,Transaction 4197
TXN00004198,101-008,8243.1,2025-09-16T09:52:45.447908,Transaction 4198
TXN00004199,101-009,8366.55,2025-09-16T09:52:45.447914,Transaction 4199
TXN00004200,101-000,8490.0,2025-09-16T09:52:45.447917,Transaction 4200
TXN00004201,101-001,8613.45,2025-09-16T09:52:45.447920,Transaction 4201
TXN00004202,101-002,8736.9,2025-09-16T09:52:45.447923,Transaction 4202
TXN00004203,101-003,8860.35,2025-09-16T09:52:45.447929,Transaction 4203
TXN00004204,101-004,8983.8,2025-09-16T09:52:45.447932,Transaction 4204
TXN00004205,101-005,9107.25,2025-09-16T09:52:45.447935,Transaction 4205
TXN00004206,101-006,9230.7,2025-09-16T09:52:45.447937,Transaction 4206
TXN00004207,101-007,9354.15,2025-09-16T09:52:45.447940,Transaction 4207
TXN00004208,101-008,9477.6,2025-09-16T09:52:45.447943,Transaction 4208
TXN00004209,101-009,9601.05,2025-09-16T09:52:45.447946,Transaction 4209
TXN00004210,101-000,9724.5,2025-09-16T09:52:45.447949,Transaction 4210
TXN00004211,101-001,9847.95,2025-09-16T09:52:45.447952,Transaction 4211
TXN00004212,101-002,9971.4,2025-09-16T09:52:45.447954,Transaction 4212
TXN00004213,101-003,94.85,2025-09-16T09:52:45.447957,Transaction 4213
TXN00004214,101-004,218.3,2025-09-16T09:52:45.447960,Transaction 4214
TXN00004215,101-005,341.75,2025-09-16T09:52:45.447967,Transaction 4215
TXN00004216,101-006,465.2,2025-09-16T09:52:45.447970,Transaction 4216
TXN00004217,101-007,588.65,2025-09-16T09:52:45.447972,Transaction 4217
TXN00004218,101-008,712.1,2025-09-16T09:52:45.447975,Transaction 4218
TXN00004219,101-009,835.55,2025-09-16T09:52:45.447978,Transaction 4219
TXN00004220,101-000,959.0,2025-09-16T09:52:45.447981,Transaction 4220
TXN00004221,101-001,1082.45,2025-09-16T09:52:45.447984,Transaction 4221
TXN00004222,101-002,1205.9,2025-09-16T09:52:45.447991,Transaction 4222
TXN00004223,101-003,1329.35,2025-09-16T09:52:45.447993,Transaction 4223
TXN00004224,101-004,1452.8,2025-09-16T09:52:45.447996,Transaction 4224
TXN00004225,101-005,1576.25,2025-09-16T09:52:45.447999,Transaction 4225
TXN00004226,101-006,1699.7,2025-09-16T09:52:45.448002,Transaction 4226
TXN00004227,101-007,1823.15,2025-09-16T09:52:45.448005,Transaction 4227
TXN00004228,101-008,1946.6,2025-09-16T09:52:45.448007,Transaction 4228
TXN00004229,101-009,2070.05,2025-09-16T09:52:45.448010,Transaction 4229
TXN00004230,101-000,2193.5,2025-09-16T09:52:45.448013,Transaction 4230
TXN00004231,101-001,2316.95,2025-09-16T09:52:45.448016,Transaction 4231
TXN00004232,101-002,2440.4,2025-09-16T09:52:45.448019,Transaction 4232
TXN00004233,101-003,2563.85,2025-09-16T09:52:45.448021,Transaction 4233
TXN00004234,101-004,2687.3,2025-09-16T09:52:45.448024,Transaction 4234
TXN00004235,101-005,2810.75,2025-09-16T09:52:45.448027,Transaction 4235
TXN00004236,101-006,2934.2,2025-09-16T09:52:45.448034,Transaction 4236
TXN00004237,101-007,3057.65,2025-09-16T09:52:45.448036,Transaction 4237
TXN00004238,101-008,3181.1,2025-09-16T09:52:45.448039,Transaction 4238
TXN00004239,101-009,3304.55,2025-09-16T09:52:45.448042,Transaction 4239
TXN00004240,101-000,3428.0,2025-09-16T09:52:45.448047,Transaction 4240
TXN00004241,101-001,3551.45,2025-09-16T09:52:45.448052,Transaction 4241
TXN00004242,101-002,3674.9,2025-09-16T09:52:45.448054,Transaction 4242
TXN00004243,101-003,3798.35,2025-09-16T09:52:45.448057,Transaction 4243
TXN00004244,101-004,3921.8,2025-09-16T09:52:45.448060,Transaction 4244
TXN00004245,101-005,4045.25,2025-09-16T09:52:45.448063,Transaction 4245
TXN00004246,101-006,4168.7,2025-09-16T09:52:45.448065,Transaction 4246
TXN00004247,101-007,4292.15,2025-09-16T09:52:45.448068,Transaction 4247
TXN00004248,101-008,4415.6,2025-09-16T09:52:45.448071,Transaction 4248
TXN00004249,101-009,4539.05,2025-09-16T09:52:45.448074,Transaction 4249
TXN00004250,101-000,4662.5,2025-09-16T09:52:45.448080,Transaction 4250
TXN00004251,101-001,4785.95,2025-09-16T09:52:45.448084,Transaction 4251
TXN00004252,101-002,4909.4,2025-09-16T09:52:45.448087,Transaction 4252
TXN00004253,101-003,5032.85,2025-09-16T09:52:45.448090,Transaction 4253
TXN00004254,101-004,5156.3,2025-09-16T09:52:45.448097,Transaction 4254
TXN00004255,101-005,5279.75,2025-09-16T09:52:45.448100,Transaction 4255
TXN00004256,101-006,5403.2,2025-09-16T09:52:45.448102,Transaction 4256
TXN00004257,101-007,5526.65,2025-09-16T09:52:45.448109,Transaction 4257
TXN00004258,101-008,5650.1,2025-09-16T09:52:45.448112,Transaction 4258
TXN00004259,101-009,5773.55,2025-09-16T09:52:45.448115,Transaction 4259
TXN00004260,101-000,5897.0,2025-09-16T09:52:45.448117,Transaction 4260
TXN00004261,101-001,6020.45,2025-09-16T09:52:45.448120,Transaction 4261
TXN00004262,101-002,6143.9,2025-09-16T09:52:45.448123,Transaction 4262
TXN00004263,101-003,6267.35,2025-09-16T09:52:45.448126,Transaction 4263
TXN00004264,101-004,6390.8,2025-09-16T09:52:45.448129,Transaction 4264
TXN00004265,101-005,6514.25,2025-09-16T09:52:45.448131,Transaction 4265
TXN00004266,101-006,6637.7,2025-09-16T09:52:45.448134,Transaction 4266
TXN00004267,101-007,6761.15,2025-09-16T09:52:45.448137,Transaction 4267
TXN00004268,101-008,6884.6,2025-09-16T09:52:45.448140,Transaction 4268
TXN00004269,101-009,7008.05,2025-09-16T09:52:45.448142,Transaction 4269
TXN00004270,101-000,7131.5,2025-09-16T09:52:45.448145,Transaction 4270
TXN00004271,101-001,7254.95,2025-09-16T09:52:45.448148,Transaction 4271
TXN00004272,101-002,7378.4,2025-09-16T09:52:45.448151,Transaction 4272
TXN00004273,101-003,7501.85,2025-09-16T09:52:45.448153,Transaction 4273
TXN00004274,101-004,7625.3,2025-09-16T09:52:45.448156,Transaction 4274
TXN00004275,101-005,7748.75,2025-09-16T09:52:45.448159,Transaction 4275
TXN00004276,101-006,7872.2,2025-09-16T09:52:45.448162,Transaction 4276
TXN00004277,101-007,7995.65,2025-09-16T09:52:45.448164,Transaction 4277
TXN00004278,101-008,8119.1,2025-09-16T09:52:45.448167,Transaction 4278
TXN00004279,101-009,8242.55,2025-09-16T09:52:45.448174,Transaction 4279
TXN00004280,101-000,8366.0,2025-09-16T09:52:45.448177,Transaction 4280
TXN00004281,101-001,8489.45,2025-09-16T09:52:45.448180,Transaction 4281
TXN00004282,101-002,8612.9,2025-09-16T09:52:45.448183,Transaction 4282
TXN00004283,101-003,8736.35,2025-09-16T09:52:45.448186,Transaction 4283
TXN00004284,101-004,8859.8,2025-09-16T09:52:45.448188,Transaction 4284
TXN00004285,101-005,8983.25,2025-09-16T09:52:45.448191,Transaction 4285
TXN00004286,101-006,9106.7,2025-09-16T09:52:45.448206,Transaction 4286
TXN00004287,101-007,9230.15,2025-09-16T09:52:45.448209,Transaction 4287
TXN00004288,101-008,9353.6,2025-09-16T09:52:45.448216,Transaction 4288
TXN00004289,101-009,9477.05,2025-09-16T09:52:45.448219,Transaction 4289
TXN00004290,101-000,9600.5,2025-09-16T09:52:45.448222,Transaction 4290
TXN00004291,101-001,9723.95,2025-09-16T09:52:45.448224,Transaction 4291
TXN00004292,101-002,9847.4,2025-09-16T09:52:45.448227,Transaction 4292
TXN00004293,101-003,9970.85,2025-09-16T09:52:45.448230,Transaction 4293
TXN00004294,101-004,94.3,2025-09-16T09:52:45.448233,Transaction 4294
TXN00004295,101-005,217.75,2025-09-16T09:52:45.448236,Transaction 4295
TXN00004296,101-006,341.2,2025-09-16T09:52:45.448238,Transaction 4296
TXN00004297,101-007,464.65,2025-09-16T09:52:45.448241,Transaction 4297
TXN00004298,101-008,588.1,2025-09-16T09:52:45.448244,Transaction 4298
TXN00004299,101-009,711.55,2025-09-16T09:52:45.448247,Transaction 4299
TXN00004300,101-000,835.0,2025-09-16T09:52:45.448254,Transaction 4300
TXN00004301,101-001,958.45,2025-09-16T09:52:45.448260,Transaction 4301
TXN00004302,101-002,1081.9,2025-09-16T09:52:45.448263,Transaction 4302
TXN00004303,101-003,1205.35,2025-09-16T09:52:45.448266,Transaction 4303
TXN00004304,101-004,1328.8,2025-09-16T09:52:45.448268,Transaction 4304
TXN00004305,101-005,1452.25,2025-09-16T09:52:45.448271,Transaction 4305
TXN00004306,101-006,1575.7,2025-09-16T09:52:45.448274,Transaction 4306
TXN00004307,101-007,1699.15,2025-09-16T09:52:45.448277,Transaction 4307
TXN00004308,101-008,1822.6,2025-09-16T09:52:45.448280,Transaction 4308
TXN00004309,101-009,1946.05,2025-09-16T09:52:45.448283,Transaction 4309
TXN00004310,101-000,2069.5,2025-09-16T09:52:45.448285,Transaction 4310
TXN00004311,101-001,2192.95,2025-09-16T09:52:45.448288,Transaction 4311
TXN00004312,101-002,2316.4,2025-09-16T09:52:45.448291,Transaction 4312
TXN00004313,101-003,2439.85,2025-09-16T09:52:45.448294,Transaction 4313
TXN00004314,101-004,2563.3,2025-09-16T09:52:45.448297,Transaction 4314
TXN00004315,101-005,2686.75,2025-09-16T09:52:45.448299,Transaction 4315
TXN00004316,101-006,2810.2,2025-09-16T09:52:45.448302,Transaction 4316
TXN00004317,101-007,2933.65,2025-09-16T09:52:45.448309,Transaction 4317
TXN00004318,101-008,3057.1,2025-09-16T09:52:45.448312,Transaction 4318
TXN00004319,101-009,3180.55,2025-09-16T09:52:45.448315,Transaction 4319
TXN00004320,101-000,3304.0,2025-09-16T09:52:45.448318,Transaction 4320
TXN00004321,101-001,3427.45,2025-09-16T09:52:45.448324,Transaction 4321
TXN00004322,101-002,3550.9,2025-09-16T09:52:45.448327,Transaction 4322
TXN00004323,101-003,3674.35,2025-09-16T09:52:45.448330,Transaction 4323
TXN00004324,101-004,3797.8,2025-09-16T09:52:45.448333,Transaction 4324
TXN00004325,101-005,3921.25,2025-09-16T09:52:45.448335,Transaction 4325
TXN00004326,101-006,4044.7,2025-09-16T09:52:45.448338,Transaction 4326
TXN00004327,101-007,4168.15,2025-09-16T09:52:45.448341,Transaction 4327
TXN00004328,101-008,4291.6,2025-09-16T09:52:45.448344,Transaction 4328
TXN00004329,101-009,4415.05,2025-09-16T09:52:45.448346,Transaction 4329
TXN00004330,101-000,4538.5,2025-09-16T09:52:45.448349,Transaction 4330
TXN00004331,101-001,4661.95,2025-09-16T09:52:45.448352,Transaction 4331
TXN00004332,101-002,4785.4,2025-09-16T09:52:45.448355,Transaction 4332
TXN00004333,101-003,4908.85,2025-09-16T09:52:45.448357,Transaction 4333
TXN00004334,101-004,5032.3,2025-09-16T09:52:45.448360,Transaction 4334
TXN00004335,101-005,5155.75,2025-09-16T09:52:45.448363,Transaction 4335
TXN00004336,101-006,5279.2,2025-09-16T09:52:45.448366,Transaction 4336
TXN00004337,101-007,5402.65,2025-09-16T09:52:45.448368,Transaction 4337
TXN00004338,101-008,5526.1,2025-09-16T09:52:45.448371,Transaction 4338
TXN00004339,101-009,5649.55,2025-09-16T09:52:45.448374,Transaction 4339
TXN00004340,101-000,5773.0,2025-09-16T09:52:45.448377,Transaction 4340
TXN00004341,101-001,5896.45,2025-09-16T09:52:45.448379,Transaction 4341
TXN00004342,101-002,6019.9,2025-09-16T09:52:45.448386,Transaction 4342
TXN00004343,101-003,6143.35,2025-09-16T09:52:45.448389,Transaction 4343
TXN00004344,101-004,6266.8,2025-09-16T09:52:45.448392,Transaction 4344
TXN00004345,101-005,6390.25,2025-09-16T09:52:45.448395,Transaction 4345
TXN00004346,101-006,6513.7,2025-09-16T09:52:45.448397,Transaction 4346
TXN00004347,101-007,6637.15,2025-09-16T09:52:45.448400,Transaction 4347
TXN00004348,101-008,6760.6,2025-09-16T09:52:45.448403,Transaction 4348
TXN00004349,101-009,6884.05,2025-09-16T09:52:45.448409,Transaction 4349
TXN00004350,101-000,7007.5,2025-09-16T09:52:45.448412,Transaction 4350
TXN00004351,101-001,7130.95,2025-09-16T09:52:45.448415,Transaction 4351
TXN00004352,101-002,7254.4,2025-09-16T09:52:45.448418,Transaction 4352
TXN00004353,101-003,7377.85,2025-09-16T09:52:45.448425,Transaction 4353
TXN00004354,101-004,7501.3,2025-09-16T09:52:45.448428,Transaction 4354
TXN00004355,101-005,7624.75,2025-09-16T09:52:45.448430,Transaction 4355
TXN00004356,101-006,7748.2,2025-09-16T09:52:45.448433,Transaction 4356
TXN00004357,101-007,7871.65,2025-09-16T09:52:45.448436,Transaction 4357
TXN00004358,101-008,7995.1,2025-09-16T09:52:45.448439,Transaction 4358
TXN00004359,101-009,8118.55,2025-09-16T09:52:45.448441,Transaction 4359
TXN00004360,101-000,8242.0,2025-09-16T09:52:45.448444,Transaction 4360
TXN00004361,101-001,8365.45,2025-09-16T09:52:45.448447,Transaction 4361
TXN00004362,101-002,8488.9,2025-09-16T09:52:45.448450,Transaction 4362
TXN00004363,101-003,8612.35,2025-09-16T09:52:45.448452,Transaction 4363
TXN00004364,101-004,8735.8,2025-09-16T09:52:45.448459,Transaction 4364
TXN00004365,101-005,8859.25,2025-09-16T09:52:45.448462,Transaction 4365
TXN00004366,101-006,8982.7,2025-09-16T09:52:45.448465,Transaction 4366
TXN00004367,101-007,9106.15,2025-09-16T09:52:45.448468,Transaction 4367
TXN00004368,101-008,9229.6,2025-09-16T09:52:45.448470,Transaction 4368
TXN00004369,101-009,9353.05,2025-09-16T09:52:45.448473,Transaction 4369
TXN00004370,101-000,9476.5,2025-09-16T09:52:45.448476,Transaction 4370
TXN00004371,101-001,9599.95,2025-09-16T09:52:45.448479,Transaction 4371
TXN00004372,101-002,9723.4,2025-09-16T09:52:45.448481,Transaction 4372
TXN00004373,101-003,9846.85,2025-09-16T09:52:45.448488,Transaction 4373
TXN00004374,101-004,9970.3,2025-09-16T09:52:45.448491,Transaction 4374
TXN00004375,101-005,93.75,2025-09-16T09:52:45.448494,Transaction 4375
TXN00004376,101-006,217.2,2025-09-16T09:52:45.448496,Transaction 4376
TXN00004377,101-007,340.65,2025-09-16T09:52:45.448499,Transaction 4377
TXN00004378,101-008,464.1,2025-09-16T09:52:45.448502,Transaction 4378
TXN00004379,101-009,587.55,2025-09-16T09:52:45.448505,Transaction 4379
TXN00004380,101-000,711.0,2025-09-16T09:52:45.448507,Transaction 4380
TXN00004381,101-001,834.45,2025-09-16T09:52:45.448514,Transaction 4381
TXN00004382,101-002,957.9,2025-09-16T09:52:45.448517,Transaction 4382
TXN00004383,101-003,1081.35,2025-09-16T09:52:45.448520,Transaction 4383
TXN00004384,101-004,1204.8,2025-09-16T09:52:45.448522,Transaction 4384
TXN00004385,101-005,1328.25,2025-09-16T09:52:45.448529,Transaction 4385
TXN00004386,101-006,1451.7,2025-09-16T09:52:45.448532,Transaction 4386
TXN00004387,101-007,1575.15,2025-09-16T09:52:45.448535,Transaction 4387
TXN00004388,101-008,1698.6,2025-09-16T09:52:45.448537,Transaction 4388
TXN00004389,101-009,1822.05,2025-09-16T09:52:45.448540,Transaction 4389
TXN00004390,101-000,1945.5,2025-09-16T09:52:45.448543,Transaction 4390
TXN00004391,101-001,2068.95,2025-09-16T09:52:45.448546,Transaction 4391
TXN00004392,101-002,2192.4,2025-09-16T09:52:45.448548,Transaction 4392
TXN00004393,101-003,2315.85,2025-09-16T09:52:45.448551,Transaction 4393
TXN00004394,101-004,2439.3,2025-09-16T09:52:45.448554,Transaction 4394
TXN00004395,101-005,2562.75,2025-09-16T09:52:45.448557,Transaction 4395
TXN00004396,101-006,2686.2,2025-09-16T09:52:45.448560,Transaction 4396
TXN00004397,101-007,2809.65,2025-09-16T09:52:45.448562,Transaction 4397
TXN00004398,101-008,2933.1,2025-09-16T09:52:45.448565,Transaction 4398
TXN00004399,101-009,3056.55,2025-09-16T09:52:45.448568,Transaction 4399
TXN00004400,101-000,3180.0,2025-09-16T09:52:45.448571,Transaction 4400
TXN00004401,101-001,3303.45,2025-09-16T09:52:45.448574,Transaction 4401
TXN00004402,101-002,3426.9,2025-09-16T09:52:45.448577,Transaction 4402
TXN00004403,101-003,3550.35,2025-09-16T09:52:45.448583,Transaction 4403
TXN00004404,101-004,3673.8,2025-09-16T09:52:45.448586,Transaction 4404
TXN00004405,101-005,3797.25,2025-09-16T09:52:45.448589,Transaction 4405
TXN00004406,101-006,3920.7,2025-09-16T09:52:45.448595,Transaction 4406
TXN00004407,101-007,4044.15,2025-09-16T09:52:45.448598,Transaction 4407
TXN00004408,101-008,4167.6,2025-09-16T09:52:45.448601,Transaction 4408
TXN00004409,101-009,4291.05,2025-09-16T09:52:45.448604,Transaction 4409
TXN00004410,101-000,4414.5,2025-09-16T09:52:45.448606,Transaction 4410
TXN00004411,101-001,4537.95,2025-09-16T09:52:45.448609,Transaction 4411
TXN00004412,101-002,4661.4,2025-09-16T09:52:45.448612,Transaction 4412
TXN00004413,101-003,4784.85,2025-09-16T09:52:45.448623,Transaction 4413
TXN00004414,101-004,4908.3,2025-09-16T09:52:45.448635,Transaction 4414
TXN00004415,101-005,5031.75,2025-09-16T09:52:45.448638,Transaction 4415
TXN00004416,101-006,5155.2,2025-09-16T09:52:45.448641,Transaction 4416
TXN00004417,101-007,5278.65,2025-09-16T09:52:45.448643,Transaction 4417
TXN00004418,101-008,5402.1,2025-09-16T09:52:45.448646,Transaction 4418
TXN00004419,101-009,5525.55,2025-09-16T09:52:45.448649,Transaction 4419
TXN00004420,101-000,5649.0,2025-09-16T09:52:45.448652,Transaction 4420
TXN00004421,101-001,5772.45,2025-09-16T09:52:45.448655,Transaction 4421
TXN00004422,101-002,5895.9,2025-09-16T09:52:45.448657,Transaction 4422
TXN00004423,101-003,6019.35,2025-09-16T09:52:45.448660,Transaction 4423
TXN00004424,101-004,6142.8,2025-09-16T09:52:45.448663,Transaction 4424
TXN00004425,101-005,6266.25,2025-09-16T09:52:45.448666,Transaction 4425
TXN00004426,101-006,6389.7,2025-09-16T09:52:45.448668,Transaction 4426
TXN00004427,101-007,6513.15,2025-09-16T09:52:45.448675,Transaction 4427
TXN00004428,101-008,6636.6,2025-09-16T09:52:45.448678,Transaction 4428
TXN00004429,101-009,6760.05,2025-09-16T09:52:45.448681,Transaction 4429
TXN00004430,101-000,6883.5,2025-09-16T09:52:45.448684,Transaction 4430
TXN00004431,101-001,7006.95,2025-09-16T09:52:45.448687,Transaction 4431
TXN00004432,101-002,7130.4,2025-09-16T09:52:45.448689,Transaction 4432
TXN00004433,101-003,7253.85,2025-09-16T09:52:45.448692,Transaction 4433
TXN00004434,101-004,7377.3,2025-09-16T09:52:45.448695,Transaction 4434
TXN00004435,101-005,7500.75,2025-09-16T09:52:45.448698,Transaction 4435
TXN00004436,101-006,7624.2,2025-09-16T09:52:45.448700,Transaction 4436
TXN00004437,101-007,7747.65,2025-09-16T09:52:45.448703,Transaction 4437
TXN00004438,101-008,7871.1,2025-09-16T09:52:45.448706,Transaction 4438
TXN00004439,101-009,7994.55,2025-09-16T09:52:45.448709,Transaction 4439
TXN00004440,101-000,8118.0,2025-09-16T09:52:45.448711,Transaction 4440
TXN00004441,101-001,8241.45,2025-09-16T09:52:45.448714,Transaction 4441
TXN00004442,101-002,8364.9,2025-09-16T09:52:45.448717,Transaction 4442
TXN00004443,101-003,8488.35,2025-09-16T09:52:45.448720,Transaction 4443
TXN00004444,101-004,8611.8,2025-09-16T09:52:45.448726,Transaction 4444
TXN00004445,101-005,8735.25,2025-09-16T09:52:45.448729,Transaction 4445
TXN00004446,101-006,8858.7,2025-09-16T09:52:45.448732,Transaction 4446
TXN00004447,101-007,8982.15,2025-09-16T09:52:45.448735,Transaction 4447
TXN00004448,101-008,9105.6,2025-09-16T09:52:45.448737,Transaction 4448
TXN00004449,101-009,9229.05,2025-09-16T09:52:45.448744,Transaction 4449
TXN00004450,101-000,9352.5,2025-09-16T09:52:45.448747,Transaction 4450
TXN00004451,101-001,9475.95,2025-09-16T09:52:45.448750,Transaction 4451
TXN00004452,101-002,9599.4,2025-09-16T09:52:45.448752,Transaction 4452
TXN00004453,101-003,9722.85,2025-09-16T09:52:45.448755,Transaction 4453
TXN00004454,101-004,9846.3,2025-09-16T09:52:45.448762,Transaction 4454
TXN00004455,101-005,9969.75,2025-09-16T09:52:45.448764,Transaction 4455
TXN00004456,101-006,93.2,2025-09-16T09:52:45.448767,Transaction 4456
TXN00004457,101-007,216.65,2025-09-16T09:52:45.448770,Transaction 4457
TXN00004458,101-008,340.1,2025-09-16T09:52:45.448773,Transaction 4458
TXN00004459,101-009,463.55,2025-09-16T09:52:45.448780,Transaction 4459
TXN00004460,101-000,587.0,2025-09-16T09:52:45.448783,Transaction 4460
TXN00004461,101-001,710.45,2025-09-16T09:52:45.448786,Transaction 4461
TXN00004462,101-002,833.9,2025-09-16T09:52:45.448788,Transaction 4462
TXN00004463,101-003,957.35,2025-09-16T09:52:45.448791,Transaction 4463
TXN00004464,101-004,1080.8,2025-09-16T09:52:45.448794,Transaction 4464
TXN00004465,101-005,1204.25,2025-09-16T09:52:45.448797,Transaction 4465
TXN00004466,101-006,1327.7,2025-09-16T09:52:45.448799,Transaction 4466
TXN00004467,101-007,1451.15,2025-09-16T09:52:45.448802,Transaction 4467
TXN00004468,101-008,1574.6,2025-09-16T09:52:45.448805,Transaction 4468
TXN00004469,101-009,1698.05,2025-09-16T09:52:45.448808,Transaction 4469
TXN00004470,101-000,1821.5,2025-09-16T09:52:45.448814,Transaction 4470
TXN00004471,101-001,1944.95,2025-09-16T09:52:45.448817,Transaction 4471
TXN00004472,101-002,2068.4,2025-09-16T09:52:45.448820,Transaction 4472
TXN00004473,101-003,2191.85,2025-09-16T09:52:45.448823,Transaction 4473
TXN00004474,101-004,2315.3,2025-09-16T09:52:45.448825,Transaction 4474
TXN00004475,101-005,2438.75,2025-09-16T09:52:45.448828,Transaction 4475
TXN00004476,101-006,2562.2,2025-09-16T09:52:45.448834,Transaction 4476
TXN00004477,101-007,2685.65,2025-09-16T09:52:45.448837,Transaction 4477
TXN00004478,101-008,2809.1,2025-09-16T09:52:45.448840,Transaction 4478
